date,authordisplayname,textdisplay,likecount,clean_textdisplay,label,confidence,status,Column 1,Column 2,Column 3,Column 4,sentiment,pred_topic,topic_name
2024-10-27 11:34:45+00:00,@simbahharis6234,"Mobil listrik itu emang ubt konsumen orang beduit....klu sdh beli tdk begitu mikir harga jualnya terjun be bas , emang mobil ev bukan unt kaum mendang mending dg kantong pas pas krn tekyut klu sdh mulai baterei melemah krn harga baterei tdk murah",0.0,mobil listrik itu emang ubt konsumen orang beduitklu sdh beli tdk begitu mikir harga jualnya terjun be bas emang mobil electric vehicle bukan unt kaum mendang mending dg kantong pas pas krn tekyut klu sdh mulai baterei melemah krn harga baterei tdk murah,Negatif,0.97,ok,,,,,negative,0,0_mobil_beli_harga_ada
2024-10-27 08:51:51+00:00,@allflying3,"Tebar fear gimana sih ini buzzer mobcin? ðŸ˜‚. Emang faktanya gitu. Di US juga kek gitu. Dan Koh LL kan juga udah bilang, kalo elu sultan, duit banyak ya silahkan. Kita-kita ini yang kaum BPJS jangan kemakan omongan sales dan buzzer mobcin listrik, karena emang cuman buang-buang duit. Kalo nekat ya udah, resiko ditanggung masing-masing. ðŸ˜‚",5.0,tebar fear gimana sih ini buzzer mobil cina emang faktanya gitu di us juga kek gitu dan koh ll kan juga udah bilang kalo elu sultan duit banyak ya silahkan kitakita ini yang kaum bpjs jangan kemakan omongan sales dan buzzer mobil cina listrik karena emang cuman buangbuang duit kalo nekat ya udah resiko ditanggung masingmasing,Negatif,0.98,ok,,,,,negative,7,7_jepang_china_cina_mobil
2024-10-27 08:15:39+00:00,@limwiyono8395,Pastilah.  Bukan irit malah rugi besarðŸ˜‚ðŸ˜‚ðŸ˜‚,0.0,pastilah bukan hemat malah rugi besar,Negatif,0.98,ok,,,,,negative,5,5_harga_juta_brio_kalau
2024-10-27 08:10:32+00:00,@petrussukito2045,Gila lu ko..jgn krn lu usaha di bengkel mobil..comment jdi ngacoh..,1.0,gila lu kojgn krn lu usaha di bengkel mobilcomment jdi ngacoh,Negatif,0.86,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2024-10-27 07:41:32+00:00,@richardliu576,2030 baru boleh beli ev. Jangan beli sekarang teknologinya masih berkembang terus,0.0,baru boleh beli electric vehicle jangan beli sekarang teknologinya masih berkembang terus,Negatif,0.93,ok,,,,,negative,0,0_mobil_beli_harga_ada
2024-10-27 05:21:02+00:00,@ucup-012,"Ternyata bner issue nya, mobil jepang ketakutan dengan hadirnya mobil listrik china, makanya bayar influenser utk jelek2in mobil listrik, sebegitu takutnya jepang krn pasarnya di indonesia bntar lagi bkalan di ambil alih sama mobil listrik",1.0,ternyata bner issue nya mobil jepang ketakutan dengan hadirnya mobil listrik china makanya bayar influenser utk jelekin mobil listrik sebegitu takutnya jepang krn pasarnya di indonesia bntar lagi bkalan di ambil alih sama mobil listrik,Negatif,0.93,ok,,,,,negative,7,7_jepang_china_cina_mobil
2024-10-27 04:41:08+00:00,@foxscarletgaming,Serius nanya masih ada beli mobil mikirin harga jual? Jd ga pentingin apa yg didapat atau dipake? Beli tanah sekalian gausah beli mobil ðŸ˜‚ðŸ˜‚ðŸ˜‚,0.0,serius nanya masih ada beli mobil mikirin harga jual jd ga pentingin apa yg didapat atau dipake beli tanah sekalian gausah beli mobil,Negatif,0.92,ok,,,,,negative,0,0_mobil_beli_harga_ada
2024-10-27 04:11:38+00:00,@galihley4395,Beli mobil listrik baru seperti beli iPhone baru<br>Sama sama mikirin batrei,2.0,beli mobil listrik baru seperti beli iphone barubrsama sama mikirin baterai,Negatif,0.91,ok,,,,,negative,1,1_baterai_harga_mobil_tahun
2024-10-27 02:35:58+00:00,@jbchanel3387,"Mobil konvensional 10 th jkt sby masih enak.. <br>Mobil ev sudah jadi bangke.. <br>Batere ev katanya garansi life time.. Setelah 10th sudah nggak ada kerena teknologi berbeda.. Sama aja jadi bangke.. <br>Biaya murah.. <br>Apaan murah beli wuling ev 300 jt, beli ayla 160 jt.. <br>Beda 140jt.. Beli tuh 140jt untuk bensin untuk berapa tahun.",0.0,mobil konvensional th jkt sby masih enak mobil electric vehicle sudah jadi bangke brbatere electric vehicle katanya garansi life time setelah th sudah nggak ada kerena teknologi berbeda sama aja jadi bangke brbiaya murah brapaan murah beli wuling electric vehicle jt beli ayla jt brbeda jt beli tuh jt untuk bensin untuk berapa tahun,Negatif,0.98,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2024-10-27 02:26:04+00:00,@StereotypedMe_,"Banyak kok yang masih kurang pinter ðŸ˜‚ , kecuali ya mau buang duit beli EV",0.0,banyak kok yang masih kurang pinter kecuali ya mau buang duit beli electric vehicle,Negatif,0.97,ok,,,,,negative,0,0_mobil_beli_harga_ada
2024-10-27 04:40:14+00:00,@mr.febrian9248,"Baterai 20 tahun itu masih mimpi belum terbukti, ga ada yg membuktikan sampe selama itu palingan 200rb km udah minta baterai baru",3.0,baterai tahun itu masih mimpi belum terbukti ga ada yg membuktikan sampe selama itu palingan rb km udah minta baterai baru,Negatif,0.95,ok,,,,,negative,1,1_baterai_harga_mobil_tahun
2024-10-26 15:53:53+00:00,@martinotherik5565,Takut bengkel nya tutup si kam pret ini,1.0,takut bengkel nya tutup si kam pret ini,Negatif,0.96,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2024-10-27 13:49:11+00:00,@gadgetONID,Baru 3bln ya fun. nanti kalau sudah 3tahun baru pusing dan menyesal,2.0,baru bln ya fun nanti kalau sudah tahun baru pusing dan menyesal,Negatif,0.92,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2024-10-26 14:08:56+00:00,@muhammadhasanalbanna-j3h,"Sorry to say.... You review nya terlalu dangkal bro... Jadi terkesan lu seperti dibayar pabrikan motor Japan yg saat ini ketakutan penjualannya makin nyungsep... Boss Toyota jepang saja sampai bilang bahwa kedepan akan banyak memecat karyawan karena mobil ICE makin turun penjualannya secara global.<br><br>Harus nya lu hitung juga:<br>1. Penghematan BBM selama 10 tahun<br>2. Penghematan pajak selama 10 tahun<br>3. Penghematan biaya perawatan bulanan selama 10 tahun (oli mesin, filter-filter, biaya service, v-belt dll)",27.0,sorry to say you ulasan nya terlalu dangkal bro jadi terkesan lu seperti dibayar pabrikan motor japan yg saat ini ketakutan penjualannya makin nyungsep boss toyota jepang saja sampai bilang bahwa kedepan akan banyak memecat karyawan karena mobil ice makin turun penjualannya secara globalbrbrharus nya lu hitung jugabr penghematan bahan bakar minyak selama tahunbr penghematan pajak selama tahunbr penghematan biaya perawatan bulanan selama tahun oli mesin filterfilter biaya service vbelt dll,Negatif,0.97,ok,,,,,negative,7,7_jepang_china_cina_mobil
2024-10-29 15:27:53+00:00,@WahyunikAnyeong,Jembuttt,0.0,jembutt,Negatif,0.99,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2024-12-11 23:58:34+00:00,@Ynot578,"Penghematan pajak,bbm, spare part dalam 10 tahun paling cuma 200jt an. Udah habis itu duit yg dihemat kalo gw jual mobil nya dalam 2 tahun, boro2 nunggu 10 tahun ðŸ¤£ðŸ¤£ðŸ¤£",1.0,penghematan pajakbbm suku cadang dalam tahun paling cuma jt an udah habis itu duit yg dihemat kalo gw jual mobil nya dalam tahun boro nunggu tahun,Negatif,0.92,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2024-10-26 14:02:49+00:00,@agussupriyanto68,Karena bengkel ndak ada pemasukan,0.0,karena bengkel ndak ada pemasukan,Negatif,0.92,ok,,,,,negative,5,5_harga_juta_brio_kalau
2024-10-26 12:36:13+00:00,@davidzhang2459,"kalo menurut gw, koreksi kalau salah ya...<br>1. yang membuat mobil EV seken harganya anjlok bener, terutama pada mobil EV yang mempunyai Lifetime Warranty ini sebenarnya pada service ini, karena Lifetime Warrantynya tidak bisa d pindah tangankan. jadi membuat pembeli seken berpikir panjang untuk mengambil kecuali harganya memang murah banget, karena pindah tangan Warranty Void. kalo selisih harga seken baru hanya 40-50juta, mending ambil baru, ga perlu pusink, walaupun claim warrantynya itu mungkin banyak T&amp",,"kalo menurut gw, koreksi kalau salah ya..1. yang membuat mobil electric vehicle bekas harganya anjlok bener, terutama pada mobil electric vehicle yang mempunyai lifetime garansi ini sebenarnya pada service ini, karena lifetime warrantynya tidak bisa d pindah tangankan. jadi membuat pembeli bekas berpikir panjang untuk mengambil kecuali harganya memang murah banget, karena pindah tangan garansi void. kalo selisih harga bekas baru hanya 40-50juta, mending ambil baru, ga perlu pusink, walaupun claim warrantynya itu mungkin banyak",Negatif,0.93,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2024-10-26 17:42:04+00:00,@davidzhang2459,"@irwansetiadi72 cuma yg garansi 8tahun kan sebenarnya menurut saya ga guna, kalo dari yg suda menggunakan EV yg lama2 d negeri sebelah, rata2 baru bermasalah baterai d tahun 10 k atas",0.0,cuma yg garansi tahun kan sebenarnya menurut saya ga guna kalo dari yg suda menggunakan electric vehicle yg lama d negeri sebelah rata baru bermasalah baterai d tahun k atas,Negatif,0.92,ok,,,,,negative,1,1_baterai_harga_mobil_tahun
2024-11-05 08:04:24+00:00,@Alodyos,"EV bersih? Nggak sepenuhnya bener pak.<br><br>Bahan baku batre berasal dari tambang mineral-mineral bumi. Tambang merusak lingkungan secara masif.<br><br>Pasokan listrik di Indonesia ga sama dengan negara2 Skandinavia, dimana pasokan listrik Indonesia mayoritasnya masih pake pembangkit listrik tenaga diesel dan batu bara, bukan pembangkit listrik tenaga alternatif, jadi polusinya cuman pindah dari jalan ke pembangkit listrik.<br><br>Untuk meng-impas-kan kerusakan lingkungan yang dibuat dari proses pembuatan EV dan mulai benar-benar menjadi kendaraan yang tidak merusak lingkungan, menurut penelitian, setidaknya EV butuh dipakai minimal selama 50 - 100 ribu mil (sekitar 100 ribu - 200 km) terlebih dahulu.<br><br>Jadi ya pada ujung-ujungnya bersihnya sebuah kendaraan transportasi tergantung kondisi negaranya juga. Kalo di Indonesia? Untuk saat ini, EV masih tetap mengotori alam/cuman mindahin polusi dari jalan ke pembangkit listrik.<br><br>Kalo kedepannya mungkin bisa jadi EV memang menjadi opsi kendaraan yang bersih.",4.0,electric vehicle bersih nggak sepenuhnya bener pakbrbrbahan baku baterai berasal dari tambang mineralmineral bumi tambang merusak lingkungan secara masifbrbrpasokan listrik di indonesia ga sama dengan negara skandinavia dimana pasokan listrik indonesia mayoritasnya masih pake pembangkit listrik tenaga mesin diesel dan batu bara bukan pembangkit listrik tenaga alternatif jadi polusinya cuman pindah dari jalan ke pembangkit listrikbrbruntuk mengimpaskan kerusakan lingkungan yang dibuat dari proses pembuatan electric vehicle dan mulai benarbenar menjadi kendaraan yang tidak merusak lingkungan menurut penelitian setidaknya electric vehicle butuh dipakai minimal selama ribu mil sekitar ribu km terlebih dahulubrbrjadi ya pada ujungujungnya bersihnya sebuah kendaraan transportasi tergantung kondisi negaranya juga kalo di indonesia untuk saat ini electric vehicle masih tetap mengotori alamcuman mindahin polusi dari jalan ke pembangkit listrik kedepannya mungkin bisa jadi electric vehicle memang menjadi opsi kendaraan yang bersih,Negatif,0.96,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2024-11-22 00:39:19+00:00,@sandyely234,"Solusinya jalan kaki, sepeda, transportasi umum ðŸ˜Š<br>EV sama sekali bukan solusi, cuma mindahin knalpot mobil ke pembangkit listrik",0.0,solusinya jalan kaki sepeda transportasi umum brev sama sekali bukan solusi cuma mindahin knalpot mobil ke pembangkit listrik,Negatif,0.96,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2024-10-26 12:24:07+00:00,@irwansetiadi72,"Makin lama ini orang pembahasan makin ngawur, tidak ada nilai positifnya mobil ev, sedangkan yang pakai pada happyðŸ˜‚, dulu masih bagus pembahasannya, makin kesini kelihatan takut bengkelnya sepi, endors mobil jepang juga, parahÂ²ðŸ˜…ðŸ˜‚",1.0,makin lama ini orang pembahasan makin ngawur tidak ada nilai positifnya mobil electric vehicle sedangkan yang pakai pada happy dulu masih bagus pembahasannya makin kesini kelihatan takut bengkelnya sepi endors mobil jepang juga parah,Negatif,0.96,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2024-10-26 12:06:33+00:00,@yapsiauwsoengie6507,Kaya orang kismin aja jual beli mobil ðŸ˜‚,0.0,kaya orang kismin aja jual beli mobil,Negatif,0.93,ok,,,,,negative,0,0_mobil_beli_harga_ada
2024-10-26 10:57:46+00:00,@henrysetiawan52,Yah pasti selalu negatif Pd mbl ev krn bakul nasi nya di udek2 Sama ev,0.0,yah pasti selalu negatif pd mobil electric vehicle krn bakul nasi nya di udek sama electric vehicle,Negatif,0.93,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2024-10-26 10:34:16+00:00,@dodotnetgame6039,wehhh serem ya komen buzeran produk EV ðŸ˜‚ padahal yang perlu digaris bawahi..KALO MASIH MENDANG MENDING.. mending ga usah sentuh EV dulu... ya emang bener.. ga usah mobil.. yang dipake Ojol motor aja hancur lebur.. yang dipake Expedisi dilelang ancur.. motor loh.. apalagi mobilnya.. Infra struktur belum siap.. teknologi baterai masih berkembang dan berganti ganti.. Masyarakatnya pun emang blom siap..  Jadi buat yang mendang mending kaya saya ya mending ga usah dulu.. Tapi kalo SULTAN ya gapapa.. kan dibilang juga kalo mo beli Ev pake sampe hancur.. untuk orang yang duit 200 - 500 juta di bakar ga berasa ya gapapa beli EV.. kan emang banyak yang Kelebihan duit di Konoha.. Sekali main slot di Sgp aja bisa habis M M an kok.. apalah harga EV untuk mereka... sogokan Hakim aja tembus 1T.. masih banyak pasarnya EV ini.. tapi bukan untuk kaum mendang mending FIX ðŸ™,0.0,wehh serem ya komen buzeran produk electric vehicle padahal yang perlu digaris bawahikalo masih mendang mending mending ga usah sentuh electric vehicle dulu ya emang bener ga usah mobil yang dipake ojol motor aja hancur lebur yang dipake expedisi dilelang ancur motor loh apalagi mobilnya infra struktur belum siap teknologi baterai masih berkembang dan berganti ganti masyarakatnya pun emang blom siap jadi buat yang mendang mending kaya saya ya mending ga usah dulu tapi kalo sultan ya gapapa kan dibilang juga kalo mo beli electric vehicle pake sampe hancur untuk orang yang duit juta di bakar ga berasa ya gapapa beli electric vehicle kan emang banyak yang kelebihan duit di konoha sekali main slot di sgp aja bisa habis m m an kok apalah harga electric vehicle untuk mereka sogokan hakim aja tembus t masih banyak pasarnya electric vehicle ini tapi bukan untuk kaum mendang mending fix,Negatif,0.96,ok,,,,,negative,8,8_indonesia_rata_bumn_motor
2024-10-26 10:23:50+00:00,@panggilakucarry2154,Busett dah yang komen BUZZER EV SEMUA ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,1.0,busett dah yang komen buzzer electric vehicle semua,Negatif,0.92,ok,,,,,negative,3,3_electric_vehicle_air_listrik
2024-10-26 09:47:55+00:00,@omsinchan5649,"masih mau lah, gw bukan dealer mobil bekas ðŸ™",2.0,masih mau lah gw bukan dealer mobil bekas,Negatif,0.86,ok,,,,,negative,0,0_mobil_beli_harga_ada
2024-10-26 09:06:10+00:00,@dzaki8331,"EV untuk negara sebesar Indonesia apalagi kepulauan itu bukanlah hal yang pas, China aja negara pembuat EV terbesar,EV mereka itu cuman mutar mutar keliling kota besar, aja, jarang banget ketemu EV di provinsi provinsi pelosok China macam Xinjiang dan Tibet.<br> Terus disana mereka pakai apa?<br>Ya pakai EV juga tapi bukan EV baterai tapi Plug In Hybrid,PHEV ini yang membuat BYD mengalahkan Tesla di dalam penjualan mobil, Tesla cuman fokus mobil listrik full baterai doang,gak bikin hybrid,jadi kalau ev yang cocok di Indonesia itu adalah Plug In Hybrid, yang bensin mobilnya seirit Motor beat karbumu,dan kalau gak ada minyak bisa pakai model full EV untuk beberapa puluh kilometer",1.0,electric vehicle untuk negara sebesar indonesia apalagi kepulauan itu bukanlah hal yang pas china aja negara pembuat electric vehicle terbesarev mereka itu cuman mutar mutar keliling kota besar aja jarang banget ketemu electric vehicle di provinsi provinsi pelosok china macam xinjiang dan tibetbr terus disana mereka pakai apabrya pakai electric vehicle juga tapi bukan electric vehicle baterai tapi plug in hybridphev ini yang membuat byd mengalahkan tesla di dalam penjualan mobil tesla cuman fokus mobil listrik full baterai doanggak bikin hybridjadi kalau electric vehicle yang cocok di indonesia itu adalah plug in mobil hybrid yang bensin mobilnya seirit motor beat karbumudan kalau gak ada minyak bisa pakai model full electric vehicle untuk beberapa puluh kilometer,Negatif,0.91,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2024-10-26 08:06:56+00:00,@UlyaGaniya,"Halah beli mercy jg sama anjlok bisa 400 jutaan, lu suruh pada beli lcgc aja",0.0,halah beli mercy jg sama anjlok bisa jutaan lu suruh pada beli lcgc aja,Negatif,0.96,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2024-10-26 07:55:11+00:00,@mieswarsudirman,Abang Domo belum move on dari mobil ICE.<br>Semua mobil pasti anjlok bro.<br>Beli emas aja kalo mai harganya naik,0.0,abang domo belum move on dari mobil icebrsemua mobil pasti anjlok brobrbeli emas aja kalo mai harganya naik,Negatif,0.88,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2024-10-26 07:54:21+00:00,@yuliantogie2239,"namanya aja masih masa awal transisi, nanti klo stasiun pengisian listriknya sudah menjamur ada dimana-mana, secara umum mereka yang beli mobil masih pikir soal harga jualnya nanti, yaaa nggak usah kuarti.",0.0,namanya aja masih masa awal transisi nanti klo stasiun pengisian listriknya sudah menjamur ada dimanamana secara umum mereka yang beli mobil masih pikir soal harga jualnya nanti yaa nggak usah kuarti,Negatif,0.74,"sudah_review
negatif",,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2024-10-26 07:12:47+00:00,@stefanuskaspersky9945,"Sejatinya pengguna EV akan berlaku seperti pengguna Laptop, atau HP: Setelah baterainya rusak, ya sudah ditumpuk aja di gudang. Mau jual laptop ataupun HP harganya pasti jatuh banget. Mau beli baterainya, harganya sudah nggak masuk akal. Coba saja laptop umur 3-4 tahun, harga baterainya melebihi harga jual laptopnya",1.0,sejatinya pengguna electric vehicle akan berlaku seperti pengguna laptop atau hp setelah baterainya rusak ya sudah ditumpuk aja di gudang mau jual laptop ataupun hp harganya pasti jatuh banget mau beli baterainya harganya sudah nggak masuk akal coba saja laptop umur tahun harga baterainya melebihi harga jual laptopnya,Negatif,0.97,ok,,,,,negative,1,1_baterai_harga_mobil_tahun
2024-10-26 06:48:47+00:00,@YudiLim-pb9kr,"FAKTA: pasar mobil listrik ANJLOK di seluruh duniaâ€¦ di Eropa turun paling tajam karena berbagai kekurangan EV.<br><br>Penjualan BYD di Indonesia pun anjlok 40%.<br><br>Pedagang mobkas pun malas jual-beli EV, jadi pemilik EV yaaa pake sampai rusak lalu BUANG, atau dijual kiloan.<br>Mungkin nanti di Indonesia akan ada KUBURAN MOBIL LISTRIK seperti yg banyak ada di China",1.0,fakta pasar mobil listrik anjlok di seluruh dunia di eropa turun paling tajam karena berbagai kekurangan evbrbrpenjualan byd di indonesia pun anjlok brbrpedagang mobil bekas pun malas jualbeli electric vehicle jadi pemilik electric vehicle yaa pake sampai rusak lalu buang atau dijual kiloanbrmungkin nanti di indonesia akan ada kuburan mobil listrik seperti yg banyak ada di china,Negatif,0.98,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2024-10-26 06:46:27+00:00,@vibewilson,lah emang mobil ICE gak anjlok juga harga secondnya.. jangan bodohi publik,2.0,lah emang mobil ice gak anjlok juga harga secondnya jangan bodohi publik,Negatif,0.97,ok,,,,,negative,11,11_ice_electric_vehicle_mobil
2024-10-26 09:44:48+00:00,@Simplemology,"Iye, dua tahun beli yang katanya satu-satunya rwd terjangkau tersisa di Indonesia. <br>Tetap aja selisih jauh. Pasang harga di manapun diinjak injak harganya. <br>Malah dibilang â€œjangan tinggi-tinggi pak, mobil baru banyak yang murah. Apalagi EV dah banyakâ€<br><br>Lah..<br><br>Beli 240an juta, pakai dua tahun. <br>Saat mau dijual, ditawar 170 juta. Lha..",0.0,iye dua tahun beli yang katanya satusatunya rwd terjangkau tersisa di indonesia brtetap aja selisih jauh pasang harga di manapun diinjak injak harganya brmalah dibilang jangan tinggitinggi pak mobil baru banyak yang murah apalagi electric vehicle dah banyakbrbrlahbrbrbeli an juta pakai dua tahun brsaat mau dijual ditawar juta lha,Negatif,0.97,ok,,,,,negative,8,8_indonesia_rata_bumn_motor
2024-10-26 06:06:45+00:00,@hendramadiansen3931,Mobil ev di bawa jkt ke surabaya aja gak nyampe nyampe ðŸ˜‚ðŸ˜‚ðŸ˜‚...cash 5 jam...isi bensin 10 mnt,0.0,mobil electric vehicle di bawa jkt ke surabaya aja gak nyampe nyampe cash jamisi bensin mnt,Negatif,0.93,ok,,,,,negative,3,3_electric_vehicle_air_listrik
2024-11-20 14:48:36+00:00,@ugwangsukumalayu,â€‹@ismaillilipalyini org ngotot terusðŸ˜‚ðŸ˜‚,0.0,org ngotot terus,Negatif,0.86,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2024-10-26 04:13:34+00:00,@badarwildani,even kendaraan listrik pun kena tech winter. ada ketidakpastian dan keputusasaan sementara buat capai sustainaiblity,0.0,even kendaraan listrik pun kena tech winter ada ketidakpastian dan keputusasaan sementara buat capai sustainaiblity,Negatif,0.89,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2024-10-26 03:58:33+00:00,@agengadiwibowo1104,Giliran aku beli kok khawatir hrga listrik nya di naikin.,0.0,giliran aku beli kok khawatir hrga listrik nya di naikin,Negatif,0.93,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2024-10-26 03:48:24+00:00,@ariego2011,Klo molis buat ngojek sungguh repot bgt. Mesti cari2 swab batere kecuali antaran food aja jrk dekat is ok.,0.0,klo mobil listrik buat ngojek sungguh repot bgt mesti cari swab baterai kecuali antaran food aja jrk dekat is ok,Negatif,0.96,ok,,,,,negative,1,1_baterai_harga_mobil_tahun
2024-10-26 03:46:29+00:00,@é›¯é›¯-r7i,"mobil listrik paling 4-5 thn aja sih tahannya ðŸ¥²,setelah itu baterai mungkin dah butuh ganti.",0.0,mobil listrik paling thn aja sih tahannya setelah itu baterai mungkin dah butuh ganti,Negatif,0.93,ok,,,,,negative,1,1_baterai_harga_mobil_tahun
2024-10-26 03:45:45+00:00,@kingslayer4097,Hati2 bro banyak buzzer ev,0.0,hati bro banyak buzzer electric vehicle,Negatif,0.86,ok,,,,,negative,3,3_electric_vehicle_air_listrik
