date,authordisplayname,textdisplay,likecount,clean_textdisplay,label,confidence,status,Column 1,Column 2,Column 3,Column 4
2025-10-27 07:51:08+00:00,@qtawa7703,Gw gak nyesel beli mobil bensin..bodo amat dibilang kesalahan terbesar..tapi gw gak nyesel ambil mobil bensin pada akhirnya,0,gw gak nyesel beli mobil bensinbodo amat dibilang kesalahan terbesartapi gw gak nyesel ambil mobil bensin pada akhirnya,Positif,0.93,ok,,,,
2025-10-27 05:12:36+00:00,@azharanas3338,Siapapun kalian yang membaca komen saya tolong bilang sama orang danantara tolong infestasi di kendaraan hydrogen jepang😅😅,0,siapapun kalian yang membaca komen saya tolong bilang sama orang danantara tolong infestasi di kendaraan hydrogen jepang,Positif,0.78,ok,,,,
2025-10-30 08:27:48+00:00,@hadisoewoyo8739,"batttery sudah dikembangkan dengan tech daan bahan lain yg lbh ramah llingkungan. tapi kl bbm fosil ya ga bisa. ,malah banyak kasus mesin rusak khususnya disini",4,baterai sudah dikembangkan dengan tech daan bahan lain yg lbh ramah llingkungan tapi kl bahan bakar minyak fosil ya ga bisa malah banyak kasus mesin rusak khususnya disini,Positif,0.84,ok,,,,
2025-10-27 01:01:09+00:00,@FireInMyWallet,"Ciri2 montir taon 80-90an yang kaget akan perubahan teknologi mobil di masa depan. Otomatis cuma tau segelintir informasi saja, kerusakan alam lah bla bla bla. Padahal teknologi litihum udah ada dari 30 tahun terakhir. Kemane aja ente tong? 😂😂<br><br>Kedepannya itu semua sistem mesin ICE udah mulai di tinggalkan karena teknologi terus maju dan advance. Apalagi sektor battery terbaru sekarang Solid State Battery, Hydrogen fuel cell, Eolian power motor. Semua akan terintegrasi melalui sistem IOT dan kedepannya akan menjadi autonomus.<br><br>Montir jadul yg nyangkut di mesin ICE (bensin/diesel) bakal makin pusing belajar materi2 baru alias ketinggalan jaman.<br><br>Nara sumber di atas menurut saya masih kurang compatible dan informasinya tidak valid untuk ngomongin masa depan mobil EV dan sejenisnya. <br><br>Salam waras",2,ciri montir taon an yang kaget akan perubahan teknologi mobil di masa depan otomatis cuma tau segelintir informasi saja kerusakan alam lah bla bla bla padahal teknologi litihum udah ada dari tahun terakhir kemane aja ente tong brbrkedepannya itu semua sistem mesin ice udah mulai di tinggalkan karena teknologi terus maju dan canggih apalagi sektor baterai terbaru sekarang baterai elektrolit padat hydrogen fuel cell eolian power motor semua akan terintegrasi melalui sistem iot dan kedepannya akan menjadi autonomusbrbrmontir jadul yg nyangkut di mesin ice bensin diesel bakal makin pusing belajar materi baru alias ketinggalan jamanbrbrnara sumber di atas menurut saya masih kurang compatible dan informasinya tidak valid untuk ngomongin masa depan mobil electric vehicle dan sejenisnya brbrsalam waras,Positif,0.93,ok,,,,
2025-10-26 08:35:16+00:00,@IrwanKelanaPutera,"Yup, padahal tèknologi battery terus berkembang, blade battery BYD saja jelas2 bisa mencapai umur 10th dg mudah",0,yup padahal tknologi baterai terus berkembang blade baterai byd saja jelas bisa mencapai umur th dg mudah,Positif,0.88,ok,,,,
2025-10-26 04:13:02+00:00,@unyilsan2590,hidup hybrid....,0,hidup mobil hybrid,Positif,0.93,ok,,,,
2025-10-27 04:42:17+00:00,@eldo_jervaskr,conferro yg variant ada capt seat sih... the best selama gue ma family naek gocar/grabcar...<br>ampe kepkiran buat beli ini mobil klo dah bs beli mobil,1,conferro yg variant ada capt seat sih the best selama gue ma family naek gocargrabcarbrampe kepkiran buat beli ini mobil klo dah bs beli mobil,Positif,0.86,ok,,,,
2025-10-26 02:13:01+00:00,@krissutikno2136,"Lung lung memang anti mobil listrik😂, kita lihat saja byd atto 1 sudah terjual lebih dari 4000 mobil dalam waktu tiga bulan",0,lung lung memang anti mobil listrik kita lihat saja byd atto sudah terjual lebih dari mobil dalam waktu tiga bulan,Positif,0.78,ok,,,,
2025-10-25 20:10:36+00:00,@AirtenangMenghanyutkan,Menurut gua kedepan nya Transportasi Darat bakalan Pakai Listrik . <br>karna di negara maju seperti Jerman bahkan Lu bisa bawa mobil sambil Ngecharger kalau lewat jalur Khusus tersebut . <br>Inget Bro VW Grup asal nya dari Jerman Pengaruhnya sangat Kuaaat 😂 .<br><br>Dan Hidrogen &quot;Mungkin akan Kepakai&quot; untuk Tranportasi Udara &amp; Laut .,0,menurut gua kedepan nya transportasi darat bakalan pakai listrik brkarna di negara maju seperti jerman bahkan lu bisa bawa mobil sambil ngecharger kalau lewat jalur khusus tersebut bringet bro vw grup asal nya dari jerman pengaruhnya sangat kuaat brbrdan hidrogen quotmungkin akan kepakaiquot untuk tranportasi udara amp laut,Positif,0.86,ok,,,,
2025-11-01 21:08:39+00:00,@anthok8877,Tapi dari sisi perawatan murahan mobil listrik,0,tapi dari sisi perawatan murahan mobil listrik,Positif,0.84,ok,,,,
2025-09-06 07:03:29+00:00,@ClarisaoktaviaRudianto,kenapa bisa rugi<br>1.mobil listrik dpt garansi seumur hidup<br>2.kalaupun jarang di pakai pajaknyapun terhitung sangat murah<br>3tidak ada ganti oli dll.<br>jadi meskipun karang di pakai mobil listrik masih jauh lbh irit,0,kenapa bisa rugibrmobil listrik dpt garansi seumur hidupbrkalaupun jarang di pakai pajaknyapun terhitung sangat murahbrtidak ada ganti oli dllbrjadi meskipun karang di pakai mobil listrik masih jauh lbh hemat,Positif,0.95,ok,,,,
2025-02-03 04:48:24+00:00,@thomydjokdjes8285,"Saya kira tetep iritlah, meskipun tidak harus aktifitas setiap hari, lha biaya servicenya saja kan lbh murah ketimbang mobil bahan bakar bensin atau solar. Tetep terasalah... (kalau untuk iritnya) 😊😊",0,saya kira tetep iritlah meskipun tidak harus aktifitas setiap hari lha biaya servicenya saja kan lbh murah ketimbang mobil bahan bakar bensin atau solar tetep terasalah kalau untuk iritnya,Positif,0.86,ok,,,,
2025-01-31 01:14:15+00:00,@gadisjihan5946,"Itu layak lumayan bsa 300 km buat aktifitas kseharian mah wara wiri dikota atau dikampung yg udh jd kota, yg ga layak tuh klo dpke mudik krna dia casny lumayan lama, tp klo buat kesanggupan mudik kmpung pke itu kendaraanny sanggup2 aja mnurut sya mah yg ga sanggup tuh gaya hidup si manusiany aja.. Dri pd kndaraan mobil bensin layak lah ini lah, pajak prtahuny   Guueda berjuta juta blm sperpart2 lain hrus dganti brkala, , klo kndraan listrik irit murah dan layak, yg ga layak cara berpikir orangnya ga layak   dia kepingin mobil listrik dinilai tdk layak,  bikin aja bangun PT sendiri  buat dpt nilai ini layak itu latak.. Intinya dijln raya klo kbnyakan mobil  muaaacet.. Ukurany menutupi jalan bikin macet xmpe kapanpun akan macet Indonesia slmany klo kbnyakan mobil, ap lg klo supirnya ga layak jd supir nguasai jalan arogan ngebut2 bw mobil atau jaln pelan ngalangi kndraan lain diblakang.. Mobil  bikin macet",0,itu layak lumayan bsa km buat aktifitas kseharian mah wara wiri dikota atau dikampung yg udh jd kota yg ga layak tuh klo dpke mudik krna dia casny lumayan lama tp klo buat kesanggupan mudik kmpung pke itu kendaraanny sanggup aja mnurut sya mah yg ga sanggup tuh gaya hidup si manusiany aja dri pd kndaraan mobil bensin layak lah ini lah pajak prtahuny guueda berjuta juta blm sperpart lain hrus dganti brkala klo kndraan listrik hemat murah dan layak yg ga layak cara berpikir orangnya ga layak dia kepingin mobil listrik dinilai tdk layak bikin aja bangun pt sendiri buat dpt nilai ini layak itu latak intinya dijln raya klo kbnyakan mobil muaacet ukurany menutupi jalan bikin macet xmpe kapanpun akan macet indonesia slmany klo kbnyakan mobil ap lg klo supirnya ga layak jd supir nguasai jalan arogan ngebut bw mobil atau jaln pelan ngalangi kndraan lain diblakang mobil bikin macet,Positif,0.78,ok,,,,
2025-01-12 10:01:19+00:00,@atrisna4503,"Intinya kalau mobil dipakai hanya seminggu sekali, ya ngapain beli mobil, pakai motor aja bro, kalau perlu pergi sekeluarga ya sewa mobil aja. Banyak pilihan juga dan hemat tidak perlu servis mobil dan bayar oajak setiap tahun....<br><br>Lain kalau dipakai kerja setiap hari dan harus bawa barang banyak, baru pakai mobil....listrik atau bensin  silakan dipilih masanya saat kalian beli, apakah masih model mobil bensin? Selain polusi.... Atau sdh harus ganti mobil listrik? Mikiir laah dikiiitt....😂😅",0,intinya kalau mobil dipakai hanya seminggu sekali ya ngapain beli mobil pakai motor aja bro kalau perlu pergi sekeluarga ya sewa mobil aja banyak pilihan juga dan hemat tidak perlu servis mobil dan bayar oajak setiap tahun lain kalau dipakai kerja setiap hari dan harus bawa barang banyak baru pakai mobil listrik atau bensin silakan dipilih masanya saat kalian beli apakah masih model mobil bensin selain polusi atau sdh harus ganti mobil listrik mikiir laah dikiitt,Positif,0.74,"sudah_review
positif",,,,
2025-01-12 04:28:17+00:00,@hermangofara1,Mobil EV cocok buat taksi onlen,0,mobil electric vehicle cocok buat taksi onlen,Positif,0.86,ok,,,,
2025-01-08 23:57:20+00:00,@LinaAninia,Mobil listrik di jadikan grab car cocok,0,mobil listrik di jadikan grab car cocok,Positif,0.93,ok,,,,
2024-12-28 15:27:55+00:00,@yosuaeka8287,"Mantap mas, thankyou cara berpikir yang lain. Membuka mata saya 😊",0,mantap mas thankyou cara berpikir yang lain membuka mata saya,Positif,0.98,ok,,,,
2024-12-23 04:01:07+00:00,@SariAnti-d3l,Yang jelas cocok buat ngojol,0,yang jelas cocok buat ngojol,Positif,0.86,ok,,,,
2024-12-15 11:49:55+00:00,@ririnana9511,"Saya sehari cmn sekitar 30-40 km, beli bensin sekitar 700- 1 jt perbulan krn macet dll.. blom lagi pajak tahunan yg mihil banget.. jd saya lagi pertimbangkan nabung banget spy beli bisa beli mobil listrik, spy pengeluaran bulanan saya jauh lebih irit coz harga barang2 lain jg naek trs skrg ini",14,saya sehari cmn sekitar km beli bensin sekitar jt perbulan krn macet dll blom lagi pajak kendaraan bermotor yg mihil banget jd saya lagi pertimbangkan nabung banget spy beli bisa beli mobil listrik spy pengeluaran bulanan saya jauh lebih hemat coz harga barang lain jg naek trs skrg ini,Positif,0.93,ok,,,,
2024-10-27 11:00:46+00:00,@alhafiga5483,Mobil hidrogen pling msuk akal aplgi kl udh mrh tehnologinya,0,mobil hidrogen pling msuk akal aplgi kl udh mrh tehnologinya,Positif,0.91,ok,,,,
2024-10-16 02:50:52+00:00,@PLATAEChannel,"@yohanediyc2967 xpander cross ganti oli 2 kali service biaya sekali service 800ribuan pajak 3jutaan BBM 2 jutaan sebulan.<br><br>Molis pajak 145ribu,  listrik 250ribu sebulan, service 2 kali 200ribuan",0,xpander cross ganti oli kali service biaya sekali service ribuan pajak jutaan bahan bakar minyak jutaan sebulanbrbrmolis pajak ribu listrik ribu sebulan service kali ribuan,Positif,0.86,ok,,,,
2024-06-22 01:54:09+00:00,@ayattalah2212,"Pandangan sy tdk se jln dgn anda mbl EV jauh lbh hemat pajak kendaraan hemat 90%, garansi baterai seumur hidup, servis ada yg seumur hidup / gratis 50/100rb km, beli mbl EV jrk tempuh 500 s/d 600 km mampu jln jrk jauh, mbl EV air anda jrk tempuh cuma 200/300 km hanya utk keliling kota aja, mbl EV tanpa polusi.<br>Mbl konvensional pjk 100%, BBM Pertamax, garansi 50 rb km, setelah itu biaya jd bengkak, itu pilihan masing², 10 thn kedepan mbl EV mungkin dominasi di indonesia",0,pandangan sy tdk se jln dgn anda mobil electric vehicle jauh lbh hemat pajak kendaraan hemat garansi baterai seumur hidup servis ada yg seumur hidup gratis rb km beli mobil electric vehicle jrk tempuh sd km mampu jln jrk jauh mobil electric vehicle air anda jrk tempuh cuma km hanya utk keliling kota aja mobil electric vehicle tanpa polusibrmbl konvensional pjk bahan bakar minyak pertamax garansi rb km setelah itu biaya jd bengkak itu pilihan masing thn kedepan mobil electric vehicle mungkin dominasi di indonesia,Positif,0.93,ok,,,,
2024-04-16 09:09:02+00:00,@rezarazone,"kan memang klo mobil listrik ini urban lifestyle om, memang buat di perkotaan bukan keluar kota. jd ini gabisa dianggap kekurangan, krna memang peruntukannya bukan utk keluar kota. ibarat kata beli Ferrari tp blg minusnya pajak mahal, bensin boros, cuma bisa 2 org. gitu menurut sy sih hehe",0,kan memang klo mobil listrik ini urban lifestyle om memang buat di perkotaan bukan keluar kota jd ini gabisa dianggap kekurangan krna memang peruntukannya bukan utk keluar kota ibarat kata beli ferrari tp blg minusnya pajak mahal bensin boros cuma bisa org gitu menurut sy sih hehe,Positif,0.91,ok,,,,
2024-04-08 06:22:10+00:00,@ketutsugi213,"Saya sudah beralih kemotor listrik untuk kepasar, kekantor, dan menghindari genap ganjil. Dan utk rekreasi keluar kota cukup rental mobil saja. Hidup hemat keren pun jalan.",0,saya sudah beralih kemotor listrik untuk kepasar kekantor dan menghindari genap ganjil dan utk rekreasi keluar kota cukup rental mobil saja hidup hemat keren pun jalan,Positif,0.97,ok,,,,
2024-01-14 17:31:53+00:00,@retzerkadut9509,Waktu itu nonton video ini dan saat itu valid karena wuling air ev kemahalan dengan spek segitu…. Nah tp dengan kuarnya MG4 EV baru2 ini dengan harga 430jt dan spek segitu… dan memungkinkan harga ev bisa mulai mendekat ke konvensional… mulai mikir2 lg,0,waktu itu nonton video ini dan saat itu valid karena wuling air electric vehicle kemahalan dengan spesifikasi segitu nah tp dengan kuarnya mg electric vehicle baru ini dengan harga jt dan spesifikasi segitu dan memungkinkan harga electric vehicle bisa mulai mendekat ke konvensional mulai mikir lg,Positif,0.78,ok,,,,
2024-12-24 12:41:40+00:00,@denysetiawan8632,"Saya mlh nyoba odong2 listrik di PIK2 yg awalnya sy kira odong2 biasa,,, bbrp lm kmudian bru sadar klo odong2nya pke listrik ,odong2😂 elit​@Mas.Rawaga",0,saya mlh nyoba odong listrik di pik yg awalnya sy kira odong biasa bbrp lm kmudian bru sadar klo odongnya pke listrik odong elitrawaga,Positif,0.84,ok,,,,
2025-08-09 13:00:28+00:00,@yohanes46,"Hanya BYD pabrikan besar yang pasang harga waras, pabrikan besar yg lain harga kartel.",0,hanya byd pabrikan besar yang pasang harga waras pabrikan besar yg lain harga kartel,Positif,0.91,ok,,,,
2025-08-05 06:22:02+00:00,@incuaing20,"gokil sih...gokil.. ini gokill BYD Atto1 aka hurracan geprek, calon laku",0,gokil sihgokil ini gokill byd atto aka hurracan geprek calon laku,Positif,0.93,ok,,,,
2025-08-03 05:19:37+00:00,@M.IQBAL.W,Baguslah jadi ga ada yg op harganya.,0,baguslah jadi ga ada yg op harganya,Positif,0.86,ok,,,,
2025-07-29 13:37:08+00:00,@kangsyaiofficial,"d banding brio agya dkk desain luar dalam bagusan atto 1 , mantlah ... ini komparasi yg di tunggu2",2,d banding brio agya dkk desain luar dalam bagusan atto mantlah ini komparasi yg di tunggu,Positif,0.93,ok,,,,
2025-07-28 16:00:00+00:00,@McBryan.,BAGUSLAH.. <br>HANCURKAN MOBIL JEPANG yang OVERPRICE tp miskin fitur. 😅😅,2,baguslah brhancurkan mobil jepang yang overprice tp miskin fitur,Positif,0.91,ok,,,,
2025-07-28 15:22:17+00:00,@adetanto741,Air ev....cocoknya harga 80jt deh..Setuju???😅😅😅,0,air evcocoknya harga 80jt dehsetuju,Positif,0.86,ok,,,,
2025-07-31 08:20:51+00:00,@saepudinmulyono6022,"iya sbetulnya kalau paket lengkap atto1 ini plus charger, gratis service dan garansi lifetime itu total mngkin 280jt an yg dynamic, karena kalau amit2 tahun ke 9 harus ganti battery, harganya 90 jutaan, coba hitung, sedangkan namanya garansi itu ga mngkin berubah ditengah, misal BYD tiba2 ngasih garansi ke lifetime ke pembeli tahun lalu, garansi itu seperti perjanjian di awal pembelian",0,iya sbetulnya kalau paket lengkap atto ini plus charger gratis service dan garansi lifetime itu total mngkin jt an yg dynamic karena kalau amit tahun ke harus ganti baterai harganya jutaan coba hitung sedangkan namanya garansi itu ga mngkin berubah ditengah misal byd tiba ngasih garansi ke lifetime ke pembeli tahun lalu garansi itu seperti perjanjian di awal pembelian,Positif,0.74,"sudah_review
positif",,,,
2025-07-28 13:35:18+00:00,@anggia.2573,"dulu pas Air EV pertama keluar sempet pengen sih, lucu bentuknya kayak golf car versi road legal trus kayaknya buat klo mo buat ke minimarket ato atm yg deket2 rumah enak ini daripada kepanasan/kehujanan pake skutik.. sayang sampai sekarang blom terwujud masih ntar2 terus, padahal buat mobil seukuran bgini doank mah kayaknya masih ada space di carport. 😅",1,dulu pas air electric vehicle pertama keluar sempet pengen sih lucu bentuknya kayak golf car versi road legal trus kayaknya buat klo mo buat ke minimarket ato atm yg deket rumah enak ini daripada kepanasankehujanan pake skutik sayang sampai sekarang blom terwujud masih ntar terus padahal buat mobil seukuran bgini doank mah kayaknya masih ada space di carport,Positif,0.78,ok,,,,
2025-07-28 09:35:45+00:00,@RianY2K,"Wkwkwkw buset dah bro, BYD Atto mah emang keren parah! Baru nongol aja langsung bikin pabrikan Jepang garuk-garuk kepala sambil bisik-bisik panik, “Kita ngelawan beginian gimana ya bro?” Hahaha. Gimana gak panik coba? Fitur bejibun, dari panoramic roof sampe ADAS lengkap kayak mobil 800 jutaan, padahal ini mobil listrik bro, bukan mobil mainan! Dan yang paling ngakak, dia dateng-dateng langsung ngasih tamparan manis ke konsep LCGC, karena yaa... ini mah LCGC rasa sultan, wkwkwk. Emisi? Nol! Isi bensin? Enggak! Cuma colok ke listrik, tidur, bangun pagi, cus jalan lagi. Gak pake ribet, gak pake mahal. Si Atto ini bener-bener bikin mobil bensin berasa dinosaurus bro—udah punah secara konsep, tinggal nunggu waktu aja di jalanan, wkwkwk. Jadi siap-siap aja ya, era baru mobil keren dan canggih udah resmi datang. Yang gak siap, minggir dulu bro!",6,wkwkwkw buset dah bro byd atto mah emang keren parah baru nongol aja langsung bikin pabrikan jepang garukgaruk kepala sambil bisikbisik panik kita ngelawan beginian gimana ya bro hahaha gimana gak panik coba fitur bejibun dari panoramic roof sampe advanced driver assistance system lengkap kayak mobil jutaan padahal ini mobil listrik bro bukan mobil mainan dan yang paling ngakak dia datengdateng langsung ngasih tamparan manis ke konsep lcgc karena yaa ini mah lcgc rasa sultan wkwkwk emisi nol isi bensin enggak cuma mengisi daya ke listrik tidur bangun pagi cus jalan lagi gak pake ribet gak pake mahal si atto ini benerbener bikin mobil bensin berasa dinosaurus broudah punah secara konsep tinggal nunggu waktu aja di jalanan wkwkwk jadi siapsiap aja ya era baru mobil keren dan canggih udah resmi datang yang gak siap minggir dulu bro,Positif,0.99,ok,,,,
2025-07-28 06:07:06+00:00,@sangkoksumargo2438,BYD muncul semua mbl lain anjlok. Bagus spy semuaa bs miliki,0,byd muncul semua mobil lain anjlok bagus spy semuaa bs miliki,Positif,0.93,ok,,,,
2025-07-28 04:56:18+00:00,@lukmansalim9018,Countdown menuju kepunahan mobil bahan bakar,0,countdown menuju kepunahan mobil bahan bakar,Positif,0.91,ok,,,,
2025-07-28 03:44:49+00:00,@RudyHartono99,Byd semakin menyenangkan masyarakat yg mau merasakan punya mobil listrik,0,byd semakin menyenangkan masyarakat yg mau merasakan punya mobil listrik,Positif,0.96,ok,,,,
2025-07-28 02:02:15+00:00,@tirtaardi9487,Ancurin aja sekalian tuh mobil Jepang Korea Jerman Inggris &amp; Amerika biar harganya mereka ngikut😅😅😅 udah berpuluh-puluh tahun mereka over price keruk keuntungan konsumen😂😂😂,0,ancurin aja sekalian tuh mobil jepang korea jerman inggris amp amerika biar harganya mereka ngikut udah berpuluhpuluh tahun mereka over price keruk keuntungan konsumen,Positif,0.91,ok,,,,
2025-07-27 17:21:22+00:00,@yussetiyanto79,aku kok punya &#39;feeling&#39; kalo pabrik BYD di subang jadi harga bisa makin bikin &#39;mimpi buruk&#39; bagi pesaingnya.,3,aku kok punya feeling kalo pabrik byd di subang jadi harga bisa makin bikin mimpi buruk bagi pesaingnya,Positif,0.84,ok,,,,
2025-07-27 15:26:28+00:00,@ditolucky3445,"Wuling R ev bajaj..atto 1 tobb markotob, brio masa lalu ku 😢😢",2,wuling r electric vehicle bajajatto tobb markotob brio masa lalu ku,Positif,0.55,"sudah_review
positif",,,,
2025-07-27 14:54:36+00:00,@MrSaveitforlater,byd atto 1 lah.<br>brio mah apa mobil overprice anjrit hahahaga,0,byd atto lah. brbrio mah apa mobil overprice anjrit hahahaga,Positif,0.86,ok,,,,
2025-07-27 14:22:02+00:00,@doniherald7745,"Akhirnya ada yg ngasih mobil ev proper harga waras, dari dulu heran kok bisa mobil sejelek air ev harganya 200jt an dan ada yg beli 😂",10,akhirnya ada yg ngasih mobil electric vehicle proper harga waras dari dulu heran kok bisa mobil sejelek air electric vehicle harganya jt an dan ada yg beli,Positif,0.91,ok,,,,
2025-07-27 13:53:11+00:00,@newdjoe32,Wedew air ev long-range udah diskon gede sampe harga sama dgn ATTO 1 termurah pun masih lebih unggul ATTO 1,0,wedew air electric vehicle longrange udah diskon gede sampe harga sama dgn atto termurah pun masih lebih unggul atto,Positif,0.93,ok,,,,
2025-07-29 03:32:16+00:00,@jbonk8797,"​@serbasemua7803aku sih senang2 aja cbu di kasih diskon. Soalmya saya pengguna, makin murah makin senang. Sudah kelamaan di kasih harga overprice",0,sih senang aja cbu di kasih diskon soalmya saya pengguna makin murah makin senang sudah kelamaan di kasih harga overprice,Positif,0.93,ok,,,,
2025-07-27 13:05:31+00:00,@ardesoppo5501,Dari beberapa tahun lalu sy komen .ini ga da apa pabrikan mobil listrik yg mau main di bawah harga 200 jutaan.akhirnya Wuling air ev dgn bntuk yg ngono lah melenggang sendiri dan lcgc tanpa persaingan berarti.dan akhirnya terjawab sudah . mobil listrik dibawah 200 juta kelibas semua dan hati2 yg konvensional jg kena dampaknya.,2,dari beberapa tahun lalu sy komen ini ga da apa pabrikan mobil listrik yg mau main di bawah harga jutaanakhirnya wuling air electric vehicle dgn bntuk yg ngono lah melenggang sendiri dan lcgc tanpa persaingan berartidan akhirnya terjawab sudah mobil listrik dibawah juta kelibas semua dan hati yg konvensional jg kena dampaknya,Positif,0.86,ok,,,,
2025-07-27 13:04:47+00:00,@yosi.hendarsjah,"Beli Brio/Ayla/Agya untuk mobil pertama atau untuk yang tinggal bukan di kota besar. Kalau sebagai mobil kedua atau ketiga atau seterusnya, ya Atto 1 cocok banget untuk beraktivitas sehari-hari di dalam kota.",1,beli brioaylaagya untuk mobil pertama atau untuk yang tinggal bukan di kota besar kalau sebagai mobil kedua atau ketiga atau seterusnya ya atto cocok banget untuk beraktivitas seharihari di dalam kota,Positif,0.86,ok,,,,
2025-07-27 12:54:58+00:00,@suhendraapo3873,dari segi harga dan hemat karena EV Atto 1 akan jadi dominasi taxi online indonesia,1,dari segi harga dan hemat karena electric vehicle atto akan jadi dominasi taxi online indonesia,Positif,0.91,ok,,,,
2025-07-27 12:20:23+00:00,@audrey-v6b,kenapa nama nya atto 1? kenapa enggak seagull. di dunia branding dengan mancantumkan seri sebelum dengan sendirinya seri yg sudah ada akan terdongkrak.<br><br>jadi.. atto 1 itu &quot;sambil menyelam minum air&quot;. atto 3 akan terdongkrak,2,kenapa nama nya atto kenapa enggak seagull di dunia branding dengan mancantumkan seri sebelum dengan sendirinya seri yg sudah ada akan terdongkrak jadi atto itu sambil menyelam minum air atto akan terdongkrak,Positif,0.72,"sudah_review
positif",,,,
2025-07-27 12:01:11+00:00,@Leveling_Up_Life,"baru saja balik dari TKP, demi melihat langsung setelah ditunggu2 setahun lebih ngga nongol2, tapi beneran, dgn harga segitu, hancur dunia persilatan, it&#39;s totally worth the money.<br>Liat mobil lain jadi kaya kemahalan, terutama yg sejenis. Mmg ada beberapa sisi yg...hmmm....tapi itu semua ketutup sama price tag nya.",4,baru saja balik dari tkp demi melihat langsung setelah ditunggu setahun lebih ngga nongol tapi beneran dgn harga segitu hancur dunia persilatan its totally worth the moneybrliat mobil lain jadi kaya kemahalan terutama yg sejenis mmg ada beberapa sisi yghmmtapi itu semua ketutup sama price tag nya,Positif,0.93,ok,,,,
2025-07-28 03:03:37+00:00,@Samuel-ft9hq,ev vs mesin jadulllll boncosss bbm,0,electric vehicle vs mesin jadull boncoss bahan bakar minyak,Positif,0.78,ok,,,,
2025-07-27 12:00:05+00:00,@NusaUpdate,Di harga yg sama bahkan lbh mahal merk lain kuno bener dibanding atto 1.,1,di harga yg sama bahkan lbh mahal merk lain kuno bener dibanding atto,Positif,0.93,ok,,,,
2025-07-27 11:41:08+00:00,@NusaUpdate,Atto mantap,1,atto mantap,Positif,0.98,ok,,,,
2025-07-27 14:47:46+00:00,@bimantorowp,"​​​@NetizenBegalandjustru saya meluruskan persepsi anda. Mobil ini bukan jualan baterai, karena kalo mentingin baterai mestinya harga naik 26,6℅ tp naiknya harga proporsional (20,5℅) dengan dilengkapi fitur elektrik seat, wireles charge, extra airbag, speed charge lebih cepat",0,saya meluruskan persepsi anda mobil ini bukan jualan baterai karena kalo mentingin baterai mestinya harga naik tp naiknya harga proporsional dengan dilengkapi fitur elektrik seat wireles mengisi daya extra airbag speed mengisi daya lebih cepat,Positif,0.74,"sudah_review
positif",,,,
2025-07-27 10:56:57+00:00,@mbulpang2561,"Untungnya aku tahan dulu SPK mobil listrik saingannya Atto 1 yg didiskon sampe 290 jtan hanya selisih beberapa hari saja dilaunchinglah Atto 1 berikut harganya jauh dibawah ekspektasi saya, langsung aku berbalik haluan SPK utk pengiriman dibulan Oktober",3,untungnya aku tahan dulu pemesanan mobil listrik saingannya atto yg didiskon sampe jtan hanya selisih beberapa hari saja dilaunchinglah atto berikut harganya jauh dibawah ekspektasi saya langsung aku berbalik haluan pemesanan utk pengiriman dibulan oktober,Positif,0.84,ok,,,,
2025-07-27 10:36:30+00:00,@ruslaneffendi1678,SEANDAINYA MOBIL BYD INI ADA YG BENSIN… Langsung spk,0,seandainya mobil byd ini ada yg bensin langsung pemesanan,Positif,0.84,ok,,,,
2025-07-27 10:34:18+00:00,@pikachuuu5264,Setelah lihat interior atto1 dan lihat interior brio. Seperti melihat barang berbeda generasi ga sih?,5,setelah lihat interior atto dan lihat interior brio seperti melihat barang berbeda generasi ga sih,Positif,0.84,ok,,,,
2025-07-27 10:23:29+00:00,@OmBesar_Deltu,"Gimana kalo pabrik BYD yang di Karawang sudah jadi, makin nangis aja tuh harga mopang yg overprett 😂😂",2,gimana kalo pabrik byd yang di karawang sudah jadi makin nangis aja tuh harga mopang yg overprett,Positif,0.86,ok,,,,
2025-07-27 10:01:08+00:00,@afanmu7033,mobil kalau dah diisi mike fikri ya dah kebayang legaaaa.....,1,mobil kalau dah diisi mike fikri ya dah kebayang legaa,Positif,0.78,ok,,,,
2025-07-27 09:50:54+00:00,@yofaru,Yakin byd ya udh lama dipakai sama bluebird ga ada cerita aneh2...semoga yg mau mobil ini bisa segera kesampaian dengan cara mudah dan barokah....,51,yakin byd ya udh lama dipakai sama bluebird ga ada cerita anehsemoga yg mau mobil ini bisa segera kesampaian dengan cara mudah dan barokah,Positif,0.91,ok,,,,
2025-07-28 03:16:58+00:00,@Samuel-ft9hq,kuat bgttt pasti..torsi 135 vs 121 avz,0,kuat bgtt pastitorsi vs avz,Positif,0.84,ok,,,,
2025-07-27 08:51:09+00:00,@irfancool3967,"BYD Atto 1 terlalu Imba fitur dan harganya buat Brio, Agya, Air EV sm Seres langsung lesu. 😂😂",1,byd atto terlalu imba fitur dan harganya buat brio agya air electric vehicle sm seres langsung lesu,Positif,0.93,ok,,,,
2025-07-27 08:51:00+00:00,@mechanicRumah,mantap udah spk ini mobil. semoga oktober awal lah udah bisa delivery mobil nya buat pp kantor gak perlu isi bensin gak kena gage pajak kayak motor bebek tahun 2000an wkwkwk. karna lewat dari giias ini mobil baru delivery desember infonya,9,mantap udah pemesanan ini mobil semoga oktober awal lah udah bisa delivery mobil nya buat pp kantor gak perlu isi bensin gak kena ganjil genap pajak kayak motor bebek tahun an wkwkwk karna lewat dari giias ini mobil baru delivery desember infonya,Positif,0.93,ok,,,,
